Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Price_CNY_kWh,Load_kW,Date,Day_Label,Day_Index
2023-08-11 22:00:00,17.75,0.0,5.1,0.65,5967.23,2023-08-11,4,222
2023-08-11 23:00:00,15.07,0.0,3.1,0.303,6239.216667,2023-08-11,4,222
2023-08-12 00:00:00,17.17,0.0,6.8,0.294,5581.65,2023-08-12,4,223
2023-08-12 01:00:00,16.12,0.0,4.0,0.307,6149.836667,2023-08-12,4,223
2023-08-12 02:00:00,14.52,0.0,6.2,0.306,6065.196667,2023-08-12,4,223
2023-08-12 03:00:00,13.59,0.0,7.3,0.295,7987.08,2023-08-12,4,223
2023-08-12 04:00:00,14.3,0.0,3.3,0.291,9555.69,2023-08-12,4,223
2023-08-12 05:00:00,18.04,0.0,1.9,0.295,8541.593333,2023-08-12,4,223
2023-08-12 06:00:00,15.82,0.0,4.2,0.295,6240.353333,2023-08-12,4,223
2023-08-12 07:00:00,17.99,38.88,1.5,0.644,5759.423333,2023-08-12,4,223
2023-08-12 08:00:00,16.77,377.53,7.5,0.66,6173.04,2023-08-12,4,223
2023-08-12 09:00:00,23.21,538.71,3.7,0.653,8062.736667,2023-08-12,4,223
2023-08-12 10:00:00,17.35,668.57,3.5,1.209,10948.66667,2023-08-12,4,223
2023-08-12 11:00:00,21.36,759.59,0.5,1.199,15002.39333,2023-08-12,4,223
2023-08-12 12:00:00,21.11,806.45,1.7,1.195,17065.95667,2023-08-12,4,223
2023-08-12 13:00:00,24.98,645.16,3.5,1.209,16970.63333,2023-08-12,4,223
2023-08-12 14:00:00,25.29,759.59,6.5,1.192,13683.96667,2023-08-12,4,223
2023-08-12 15:00:00,23.66,534.86,3.5,0.659,12493.06,2023-08-12,4,223
2023-08-12 16:00:00,21.16,430.96,5.0,0.651,10530.91,2023-08-12,4,223
2023-08-12 17:00:00,21.87,377.53,5.6,0.649,8915.94,2023-08-12,4,223
2023-08-12 18:00:00,20.51,194.41,7.8,1.202,7226.94,2023-08-12,4,223
2023-08-12 19:00:00,22.65,0.0,1.8,1.207,8547.303333,2023-08-12,4,223
2023-08-12 20:00:00,18.48,0.0,3.2,1.209,9355.283333,2023-08-12,4,223
2023-08-12 21:00:00,21.75,0.0,5.0,0.658,8533.17,2023-08-12,4,223
2023-08-12 22:00:00,18.32,0.0,2.0,0.653,6026.246667,2023-08-12,4,223
2023-08-12 23:00:00,17.48,0.0,7.9,0.299,5440.66,2023-08-12,4,223
2023-08-13 00:00:00,17.59,0.0,8.2,0.294,6575.956667,2023-08-13,4,224
2023-08-13 01:00:00,15.41,0.0,3.5,0.296,6298.236667,2023-08-13,4,224
2023-08-13 02:00:00,13.77,0.0,3.0,0.302,6394.176667,2023-08-13,4,224
2023-08-13 03:00:00,11.61,0.0,2.5,0.293,8440.363333,2023-08-13,4,224
2023-08-13 04:00:00,13.57,0.0,3.6,0.307,9485.763333,2023-08-13,4,224
2023-08-13 05:00:00,16.46,0.0,5.2,0.291,8204.786667,2023-08-13,4,224
2023-08-13 06:00:00,20.09,0.0,2.6,0.303,6230.91,2023-08-13,4,224
2023-08-13 07:00:00,18.11,39.08,3.9,0.641,6194.133333,2023-08-13,4,224
2023-08-13 08:00:00,15.79,303.53,2.2,0.643,6184.713333,2023-08-13,4,224
2023-08-13 09:00:00,18.38,541.4,4.2,0.643,8716.106667,2023-08-13,4,224
2023-08-13 10:00:00,20.55,671.91,4.1,1.206,11054.17,2023-08-13,4,224
2023-08-13 11:00:00,21.48,763.38,1.1,1.208,14752.33667,2023-08-13,4,224
2023-08-13 12:00:00,22.6,810.48,3.4,1.21,17334.08333,2023-08-13,4,224
2023-08-13 13:00:00,19.29,810.48,2.7,1.205,15958.24,2023-08-13,4,224
2023-08-13 14:00:00,26.51,610.7,5.1,1.208,14043.27667,2023-08-13,4,224
2023-08-13 15:00:00,22.61,671.91,5.6,0.653,12919.49667,2023-08-13,4,224
2023-08-13 16:00:00,23.86,541.4,6.0,0.659,11078.96,2023-08-13,4,224
2023-08-13 17:00:00,25.43,379.42,3.1,0.651,8440.766667,2023-08-13,4,224
2023-08-13 18:00:00,25.07,195.39,7.4,1.204,5662.246667,2023-08-13,4,224
2023-08-13 19:00:00,24.82,0.0,5.4,1.195,8008.21,2023-08-13,4,224
2023-08-13 20:00:00,24.34,0.0,4.0,1.202,9230.96,2023-08-13,4,224
2023-08-13 21:00:00,16.86,0.0,4.4,0.649,8132.133333,2023-08-13,4,224
2023-08-13 22:00:00,18.76,0.0,2.0,0.657,5179.656667,2023-08-13,4,224
2023-08-13 23:00:00,14.63,0.0,0.4,0.306,5678.493333,2023-08-13,4,224
2023-08-14 00:00:00,15.6,0.0,4.2,0.302,5907.886667,2023-08-14,1,225
2023-08-14 01:00:00,13.75,0.0,5.3,0.297,6073.466667,2023-08-14,1,225
2023-08-14 02:00:00,13.8,0.0,3.1,0.299,5464.223333,2023-08-14,1,225
2023-08-14 03:00:00,13.9,0.0,4.3,0.3,8533.516667,2023-08-14,1,225
2023-08-14 04:00:00,15.93,0.0,4.2,0.308,9786.093333,2023-08-14,1,225
2023-08-14 05:00:00,12.48,0.0,5.6,0.291,8237.106667,2023-08-14,1,225
2023-08-14 06:00:00,13.3,0.0,1.4,0.3,6409.766667,2023-08-14,1,225
2023-08-14 07:00:00,12.55,196.37,3.8,0.645,6062.63,2023-08-14,1,225
2023-08-14 08:00:00,19.03,381.33,4.0,0.656,5431.01,2023-08-14,1,225
2023-08-14 09:00:00,19.76,435.3,4.8,0.655,8876.0,2023-08-14,1,225
2023-08-14 10:00:00,16.02,675.3,3.3,1.196,11483.81,2023-08-14,1,225
2023-08-14 11:00:00,24.46,613.78,2.4,1.201,15089.63667,2023-08-14,1,225
2023-08-14 12:00:00,25.67,814.56,1.1,1.198,17643.09667,2023-08-14,1,225
2023-08-14 13:00:00,24.84,814.56,3.8,1.199,16413.85,2023-08-14,1,225
2023-08-14 14:00:00,24.88,767.22,2.9,1.195,13143.87333,2023-08-14,1,225
2023-08-14 15:00:00,23.96,675.3,6.0,0.654,13153.69667,2023-08-14,1,225
2023-08-14 16:00:00,25.7,544.12,5.5,0.659,10431.27667,2023-08-14,1,225
2023-08-14 17:00:00,27.3,76.27,1.7,0.651,9807.166667,2023-08-14,1,225
2023-08-14 18:00:00,22.93,196.37,2.4,1.195,6655.92,2023-08-14,1,225
2023-08-14 19:00:00,21.73,0.0,7.6,1.203,8608.946667,2023-08-14,1,225
2023-08-14 20:00:00,20.05,0.0,0.4,1.201,9333.013333,2023-08-14,1,225
2023-08-14 21:00:00,19.78,0.0,4.8,0.657,8692.56,2023-08-14,1,225
2023-08-14 22:00:00,16.97,0.0,5.3,0.654,5468.73,2023-08-14,1,225
2023-08-14 23:00:00,17.83,0.0,3.3,0.298,6252.78,2023-08-14,1,225
2023-08-15 00:00:00,16.3,0.0,5.9,0.3,5686.09,2023-08-15,1,226
2023-08-15 01:00:00,14.59,0.0,2.2,0.293,6287.45,2023-08-15,1,226
2023-08-15 02:00:00,16.42,0.0,6.3,0.291,6358.146667,2023-08-15,1,226
2023-08-15 03:00:00,13.43,0.0,3.5,0.291,8560.243333,2023-08-15,1,226
2023-08-15 04:00:00,16.38,0.0,5.4,0.294,9309.433333,2023-08-15,1,226
2023-08-15 05:00:00,15.74,0.0,8.5,0.299,8061.62,2023-08-15,1,226
2023-08-15 06:00:00,18.46,0.0,4.1,0.294,5876.236667,2023-08-15,1,226
2023-08-15 07:00:00,22.06,197.37,1.4,0.645,5378.89,2023-08-15,1,226
2023-08-15 08:00:00,21.15,383.26,6.8,0.645,6601.573333,2023-08-15,1,226
2023-08-15 09:00:00,19.58,109.38,3.3,0.641,8046.923333,2023-08-15,1,226
2023-08-15 10:00:00,19.25,542.98,3.7,1.204,11181.94667,2023-08-15,1,226
2023-08-15 11:00:00,22.47,771.12,5.8,1.201,15645.76667,2023-08-15,1,226
2023-08-15 12:00:00,22.41,654.96,3.5,1.193,16971.75667,2023-08-15,1,226
2023-08-15 13:00:00,27.88,818.7,3.2,1.21,17952.64333,2023-08-15,1,226
2023-08-15 14:00:00,25.29,771.12,4.5,1.196,14557.06,2023-08-15,1,226
2023-08-15 15:00:00,21.36,135.74,2.0,0.642,12909.83,2023-08-15,1,226
2023-08-15 16:00:00,24.78,109.38,4.7,0.65,11145.58333,2023-08-15,1,226
2023-08-15 17:00:00,26.06,76.65,1.9,0.645,8482.97,2023-08-15,1,226
2023-08-15 18:00:00,21.72,197.37,6.0,1.192,6090.336667,2023-08-15,1,226
2023-08-15 19:00:00,21.9,0.0,9.4,1.194,8802.51,2023-08-15,1,226
2023-08-15 20:00:00,18.51,0.0,1.0,1.201,9318.193333,2023-08-15,1,226
2023-08-15 21:00:00,16.59,0.0,0.7,0.657,8451.843333,2023-08-15,1,226
2023-08-15 22:00:00,20.38,0.0,3.7,0.65,6348.186667,2023-08-15,1,226
2023-08-15 23:00:00,13.55,0.0,6.7,0.306,5636.533333,2023-08-15,1,226
2023-08-16 00:00:00,16.67,0.0,3.8,0.304,5897.226667,2023-08-16,4,227
2023-08-16 01:00:00,15.14,0.0,6.3,0.302,6171.483333,2023-08-16,4,227
2023-08-16 02:00:00,11.72,0.0,4.7,0.308,6249.06,2023-08-16,4,227
2023-08-16 03:00:00,13.25,0.0,2.9,0.292,8873.94,2023-08-16,4,227
2023-08-16 04:00:00,16.41,0.0,3.8,0.295,8830.22,2023-08-16,4,227
2023-08-16 05:00:00,16.34,0.0,1.0,0.302,7669.26,2023-08-16,4,227
2023-08-16 06:00:00,15.17,0.0,3.7,0.296,6094.86,2023-08-16,4,227
2023-08-16 07:00:00,13.47,198.38,2.4,0.642,5542.873333,2023-08-16,4,227
2023-08-16 08:00:00,12.91,385.22,4.0,0.647,5731.736667,2023-08-16,4,227
2023-08-16 09:00:00,17.86,439.74,5.9,0.645,8875.356667,2023-08-16,4,227
2023-08-16 10:00:00,18.51,682.19,6.3,1.209,10780.98333,2023-08-16,4,227
2023-08-16 11:00:00,20.88,775.06,5.5,1.208,14751.16,2023-08-16,4,227
2023-08-16 12:00:00,24.88,822.88,5.9,1.206,16772.61,2023-08-16,4,227
2023-08-16 13:00:00,21.95,822.88,3.4,1.205,15675.52333,2023-08-16,4,227
2023-08-16 14:00:00,24.41,620.05,2.2,1.194,13938.78667,2023-08-16,4,227
2023-08-16 15:00:00,23.78,682.19,1.1,0.658,13238.06667,2023-08-16,4,227
2023-08-16 16:00:00,25.59,549.68,5.3,0.648,10877.10667,2023-08-16,4,227
2023-08-16 17:00:00,23.69,308.18,2.6,0.659,8177.61,2023-08-16,4,227
2023-08-16 18:00:00,25.79,39.68,1.8,1.205,6320.94,2023-08-16,4,227
2023-08-16 19:00:00,20.48,0.0,5.2,1.191,8125.136667,2023-08-16,4,227
2023-08-16 20:00:00,20.53,0.0,5.3,1.208,9140.886667,2023-08-16,4,227
2023-08-16 21:00:00,17.3,0.0,2.2,0.651,7726.736667,2023-08-16,4,227
2023-08-16 22:00:00,20.33,0.0,6.0,0.652,5659.256667,2023-08-16,4,227
2023-08-16 23:00:00,20.73,0.0,5.5,0.293,6404.12,2023-08-16,4,227
2023-08-17 00:00:00,15.79,0.0,6.6,0.306,5950.3,2023-08-17,4,228
2023-08-17 01:00:00,16.29,0.0,4.9,0.307,5899.25,2023-08-17,4,228
2023-08-17 02:00:00,14.36,0.0,1.9,0.302,6072.043333,2023-08-17,4,228
2023-08-17 03:00:00,10.03,0.0,5.4,0.307,7964.343333,2023-08-17,4,228
2023-08-17 04:00:00,16.71,0.0,4.7,0.305,9355.023333,2023-08-17,4,228
2023-08-17 05:00:00,13.39,0.0,6.1,0.302,8630.286667,2023-08-17,4,228
2023-08-17 06:00:00,14.93,0.0,2.3,0.306,6004.266667,2023-08-17,4,228
2023-08-17 07:00:00,13.56,199.4,6.1,0.645,5769.76,2023-08-17,4,228
2023-08-17 08:00:00,15.25,77.44,3.2,0.659,6130.776667,2023-08-17,4,228
2023-08-17 09:00:00,19.69,552.51,1.5,0.644,9229.606667,2023-08-17,4,228
2023-08-17 10:00:00,19.23,548.56,3.4,1.209,10643.36,2023-08-17,4,228
2023-08-17 11:00:00,17.65,779.05,2.8,1.203,14772.89333,2023-08-17,4,228
2023-08-17 12:00:00,17.72,827.12,4.3,1.207,17311.02,2023-08-17,4,228
2023-08-17 13:00:00,26.68,827.12,3.7,1.206,17089.69333,2023-08-17,4,228
2023-08-17 14:00:00,22.95,779.05,1.9,1.206,14600.29667,2023-08-17,4,228
2023-08-17 15:00:00,22.5,685.71,1.0,0.653,12999.80333,2023-08-17,4,228
2023-08-17 16:00:00,23.87,552.51,6.4,0.646,10374.36333,2023-08-17,4,228
2023-08-17 17:00:00,24.25,309.76,4.1,0.656,8762.416667,2023-08-17,4,228
2023-08-17 18:00:00,22.9,159.52,6.3,1.204,5935.35,2023-08-17,4,228
2023-08-17 19:00:00,23.45,0.0,4.6,1.191,7871.75,2023-08-17,4,228
2023-08-17 20:00:00,19.38,0.0,6.2,1.208,9074.733333,2023-08-17,4,228
2023-08-17 21:00:00,19.08,0.0,0.6,0.651,8436.4,2023-08-17,4,228
2023-08-17 22:00:00,15.35,0.0,5.5,0.649,5950.9,2023-08-17,4,228
2023-08-17 23:00:00,18.47,0.0,6.5,0.307,6061.136667,2023-08-17,4,228
2023-08-18 00:00:00,16.88,0.0,5.2,0.302,6290.8,2023-08-18,4,229
2023-08-18 01:00:00,14.98,0.0,2.3,0.304,6271.79,2023-08-18,4,229
2023-08-18 02:00:00,12.93,0.0,0.6,0.302,6233.993333,2023-08-18,4,229
2023-08-18 03:00:00,11.91,0.0,6.3,0.307,8521.843333,2023-08-18,4,229
2023-08-18 04:00:00,20.3,0.0,3.4,0.303,9507.646667,2023-08-18,4,229
2023-08-18 05:00:00,17.88,0.0,3.0,0.304,8658.133333,2023-08-18,4,229
2023-08-18 06:00:00,14.46,0.0,2.4,0.296,6203.09,2023-08-18,4,229
2023-08-18 07:00:00,17.8,200.43,5.0,0.644,5787.813333,2023-08-18,4,229
2023-08-18 08:00:00,17.65,389.21,5.6,0.64,6636.733333,2023-08-18,4,229
2023-08-18 09:00:00,19.76,555.37,1.1,0.646,8389.236667,2023-08-18,4,229
2023-08-18 10:00:00,20.07,137.85,4.6,1.206,10711.97667,2023-08-18,4,229
2023-08-18 11:00:00,18.94,783.09,2.1,1.193,15242.69333,2023-08-18,4,229
2023-08-18 12:00:00,20.71,831.41,4.8,1.209,17406.75,2023-08-18,4,229
2023-08-18 13:00:00,22.7,166.28,0.7,1.204,16307.81,2023-08-18,4,229
2023-08-18 14:00:00,22.54,783.09,1.2,1.206,14627.66333,2023-08-18,4,229
2023-08-18 15:00:00,24.63,689.26,3.5,0.643,13219.41,2023-08-18,4,229
2023-08-18 16:00:00,21.75,111.07,8.4,0.641,11234.51333,2023-08-18,4,229
2023-08-18 17:00:00,23.26,311.37,6.4,0.651,8430.1,2023-08-18,4,229
2023-08-18 18:00:00,23.08,200.43,1.3,1.194,5827.266667,2023-08-18,4,229
2023-08-18 19:00:00,19.04,0.0,7.5,1.203,8521.633333,2023-08-18,4,229
2023-08-18 20:00:00,22.14,0.0,7.7,1.197,8890.9,2023-08-18,4,229
2023-08-18 21:00:00,18.12,0.0,6.5,0.653,8421.946667,2023-08-18,4,229
2023-08-18 22:00:00,20.8,0.0,4.9,0.644,5631.696667,2023-08-18,4,229
2023-08-18 23:00:00,18.39,0.0,3.8,0.297,5989.19,2023-08-18,4,229
2023-08-19 00:00:00,16.09,0.0,3.3,0.295,6144.59,2023-08-19,4,230
2023-08-19 01:00:00,12.69,0.0,2.0,0.296,5822.943333,2023-08-19,4,230
2023-08-19 02:00:00,12.34,0.0,4.5,0.302,6063.17,2023-08-19,4,230
2023-08-19 03:00:00,13.2,0.0,2.0,0.302,8060.426667,2023-08-19,4,230
2023-08-19 04:00:00,14.02,0.0,3.8,0.308,9415.623333,2023-08-19,4,230
2023-08-19 05:00:00,10.9,0.0,4.4,0.31,7571.69,2023-08-19,4,230
2023-08-19 06:00:00,15.72,0.0,1.9,0.291,6202.69,2023-08-19,4,230
2023-08-19 07:00:00,17.96,201.47,4.8,0.65,6209.833333,2023-08-19,4,230
2023-08-19 08:00:00,15.94,78.25,3.1,0.65,5911.853333,2023-08-19,4,230
2023-08-19 09:00:00,19.35,558.27,2.3,0.652,8508.903333,2023-08-19,4,230
2023-08-19 10:00:00,23.45,554.28,4.1,1.209,11420.0,2023-08-19,4,230
2023-08-19 11:00:00,20.51,787.17,1.6,1.195,14706.85,2023-08-19,4,230
2023-08-19 12:00:00,20.89,835.74,3.4,1.193,16789.21,2023-08-19,4,230
2023-08-19 13:00:00,26.76,835.74,4.6,1.203,17130.64,2023-08-19,4,230
2023-08-19 14:00:00,19.33,629.73,5.3,1.191,13517.41667,2023-08-19,4,230
2023-08-19 15:00:00,23.84,692.85,5.5,0.648,12282.89,2023-08-19,4,230
2023-08-19 16:00:00,22.57,558.27,4.8,0.649,10602.47333,2023-08-19,4,230
2023-08-19 17:00:00,23.69,391.24,5.2,0.657,8442.88,2023-08-19,4,230
2023-08-19 18:00:00,21.7,201.47,1.2,1.205,6417.943333,2023-08-19,4,230
2023-08-19 19:00:00,18.68,0.0,2.9,1.204,8748.73,2023-08-19,4,230
2023-08-19 20:00:00,18.96,0.0,1.5,1.198,9458.313333,2023-08-19,4,230
2023-08-19 21:00:00,17.87,0.0,1.0,0.656,7951.283333,2023-08-19,4,230
2023-08-19 22:00:00,15.32,0.0,4.9,0.648,6193.46,2023-08-19,4,230
2023-08-19 23:00:00,16.17,0.0,7.0,0.298,6323.72,2023-08-19,4,230
2023-08-20 00:00:00,16.37,0.0,0.6,0.294,6029.3,2023-08-20,4,231
2023-08-20 01:00:00,14.44,0.0,4.4,0.303,6190.633333,2023-08-20,4,231
2023-08-20 02:00:00,16.43,0.0,5.4,0.308,5970.606667,2023-08-20,4,231
2023-08-20 03:00:00,11.99,0.0,6.3,0.303,8820.96,2023-08-20,4,231
2023-08-20 04:00:00,11.58,0.0,5.3,0.291,9396.133333,2023-08-20,4,231
2023-08-20 05:00:00,15.14,0.0,2.7,0.3,8679.596667,2023-08-20,4,231
2023-08-20 06:00:00,14.11,0.0,6.1,0.295,5897.703333,2023-08-20,4,231
2023-08-20 07:00:00,16.39,202.53,3.2,0.653,5397.84,2023-08-20,4,231
2023-08-20 08:00:00,11.9,393.29,1.8,0.654,5660.206667,2023-08-20,4,231
2023-08-20 09:00:00,19.49,561.19,3.2,0.655,8808.846667,2023-08-20,4,231
2023-08-20 10:00:00,20.21,696.48,4.0,1.201,11182.48,2023-08-20,4,231
2023-08-20 11:00:00,20.24,633.03,1.2,1.209,14743.34667,2023-08-20,4,231
2023-08-20 12:00:00,26.01,840.12,7.7,1.198,16992.59667,2023-08-20,4,231
2023-08-20 13:00:00,21.28,840.12,2.9,1.202,16502.98667,2023-08-20,4,231
2023-08-20 14:00:00,23.65,791.29,4.1,1.21,13603.16,2023-08-20,4,231
2023-08-20 15:00:00,23.6,696.48,6.7,0.656,13064.90333,2023-08-20,4,231
2023-08-20 16:00:00,21.62,561.19,5.6,0.648,10729.51333,2023-08-20,4,231
2023-08-20 17:00:00,25.92,393.29,1.6,0.64,8868.636667,2023-08-20,4,231
2023-08-20 18:00:00,22.93,40.51,2.6,1.207,6240.566667,2023-08-20,4,231
2023-08-20 19:00:00,24.77,0.0,6.9,1.205,7808.61,2023-08-20,4,231
2023-08-20 20:00:00,17.84,0.0,5.2,1.194,8974.033333,2023-08-20,4,231
2023-08-20 21:00:00,19.43,0.0,7.8,0.643,7894.433333,2023-08-20,4,231
2023-08-20 22:00:00,14.28,0.0,5.7,0.643,5929.046667,2023-08-20,4,231
2023-08-20 23:00:00,15.12,0.0,6.5,0.291,5525.023333,2023-08-20,4,231
2023-08-21 00:00:00,15.89,0.0,4.4,0.31,5929.963333,2023-08-21,4,232
2023-08-21 01:00:00,11.7,0.0,3.6,0.3,5982.21,2023-08-21,4,232
2023-08-21 02:00:00,11.1,0.0,2.1,0.294,6244.793333,2023-08-21,4,232
2023-08-21 03:00:00,13.27,0.0,2.7,0.308,8146.5,2023-08-21,4,232
2023-08-21 04:00:00,11.94,0.0,4.7,0.301,8770.206667,2023-08-21,4,232
2023-08-21 05:00:00,13.16,0.0,3.4,0.308,8484.346667,2023-08-21,4,232
2023-08-21 06:00:00,13.48,0.0,2.8,0.3,6681.046667,2023-08-21,4,232
2023-08-21 07:00:00,18.27,203.6,3.7,0.641,5950.54,2023-08-21,4,232
2023-08-21 08:00:00,17.44,316.29,2.3,0.659,5461.853333,2023-08-21,4,232
2023-08-21 09:00:00,18.6,451.32,4.7,0.648,8826.646667,2023-08-21,4,232
2023-08-21 10:00:00,19.64,700.15,2.3,1.194,10919.43,2023-08-21,4,232
2023-08-21 11:00:00,18.78,795.46,2.6,1.198,15026.9,2023-08-21,4,232
2023-08-21 12:00:00,21.65,844.54,6.9,1.209,17249.49667,2023-08-21,4,232
2023-08-21 13:00:00,23.0,844.54,4.4,1.192,16346.83667,2023-08-21,4,232
2023-08-21 14:00:00,27.32,795.46,4.1,1.196,14484.15,2023-08-21,4,232
2023-08-21 15:00:00,21.65,560.12,4.8,0.652,12567.51667,2023-08-21,4,232
2023-08-21 16:00:00,21.19,564.15,4.5,0.646,10490.72,2023-08-21,4,232
2023-08-21 17:00:00,22.65,395.36,4.4,0.659,8112.51,2023-08-21,4,232
2023-08-21 18:00:00,22.35,40.72,10.7,1.196,5921.67,2023-08-21,4,232
2023-08-21 19:00:00,19.2,0.0,3.5,1.19,8684.896667,2023-08-21,4,232
2023-08-21 20:00:00,16.2,0.0,4.3,1.198,9345.506667,2023-08-21,4,232
2023-08-21 21:00:00,21.05,0.0,7.1,0.642,8389.116667,2023-08-21,4,232
2023-08-21 22:00:00,17.12,0.0,1.2,0.655,6415.55,2023-08-21,4,232
2023-08-21 23:00:00,14.01,0.0,5.4,0.301,5699.993333,2023-08-21,4,232
2023-08-22 00:00:00,10.87,0.0,6.2,0.304,5859.843333,2023-08-22,4,233
2023-08-22 01:00:00,13.9,0.0,2.5,0.307,5936.886667,2023-08-22,4,233
2023-08-22 02:00:00,13.47,0.0,2.7,0.301,6447.436667,2023-08-22,4,233
2023-08-22 03:00:00,18.78,0.0,6.8,0.304,8198.846667,2023-08-22,4,233
2023-08-22 04:00:00,14.38,0.0,4.3,0.298,9394.46,2023-08-22,4,233
2023-08-22 05:00:00,17.47,0.0,6.4,0.293,8406.666667,2023-08-22,4,233
2023-08-22 06:00:00,16.39,0.0,7.7,0.306,5740.656667,2023-08-22,4,233
2023-08-22 07:00:00,15.15,40.93,2.1,0.653,5858.276667,2023-08-22,4,233
2023-08-22 08:00:00,17.21,397.45,3.1,0.654,5981.076667,2023-08-22,4,233
2023-08-22 09:00:00,17.1,567.13,2.9,0.642,8066.586667,2023-08-22,4,233
2023-08-22 10:00:00,14.38,563.08,3.1,1.207,10790.05667,2023-08-22,4,233
2023-08-22 11:00:00,20.89,639.74,2.0,1.192,14890.45,2023-08-22,4,233
2023-08-22 12:00:00,23.96,849.01,3.1,1.202,17346.34667,2023-08-22,4,233
2023-08-22 13:00:00,23.03,849.01,4.5,1.191,16837.66667,2023-08-22,4,233
2023-08-22 14:00:00,21.92,799.67,7.0,1.195,13613.80333,2023-08-22,4,233
2023-08-22 15:00:00,21.18,703.86,3.2,0.656,13027.53667,2023-08-22,4,233
2023-08-22 16:00:00,24.13,453.71,1.6,0.655,10679.83333,2023-08-22,4,233
2023-08-22 17:00:00,21.23,397.45,4.6,0.641,8334.71,2023-08-22,4,233
2023-08-22 18:00:00,23.24,163.74,3.4,1.2,5997.616667,2023-08-22,4,233
2023-08-22 19:00:00,19.6,0.0,4.6,1.198,8195.746667,2023-08-22,4,233
2023-08-22 20:00:00,18.8,0.0,7.8,1.204,9135.516667,2023-08-22,4,233
2023-08-22 21:00:00,21.0,0.0,4.5,0.66,7795.793333,2023-08-22,4,233
2023-08-22 22:00:00,14.88,0.0,4.4,0.644,6454.1,2023-08-22,4,233
2023-08-22 23:00:00,16.14,0.0,3.9,0.298,6640.213333,2023-08-22,4,233
2023-08-23 00:00:00,15.06,0.0,6.1,0.295,5646.18,2023-08-23,4,234
2023-08-23 01:00:00,12.79,0.0,3.3,0.305,6019.293333,2023-08-23,4,234
2023-08-23 02:00:00,14.91,0.0,4.3,0.303,5527.03,2023-08-23,4,234
2023-08-23 03:00:00,11.87,0.0,3.0,0.308,8549.48,2023-08-23,4,234
2023-08-23 04:00:00,10.96,0.0,8.3,0.306,8940.84,2023-08-23,4,234
2023-08-23 05:00:00,13.07,0.0,1.4,0.302,8512.23,2023-08-23,4,234
2023-08-23 06:00:00,18.22,0.0,1.3,0.307,5732.296667,2023-08-23,4,234
2023-08-23 07:00:00,16.13,205.76,4.7,0.653,6402.58,2023-08-23,4,234
2023-08-23 08:00:00,15.38,319.65,6.7,0.648,6249.22,2023-08-23,4,234
2023-08-23 09:00:00,19.06,570.15,3.1,0.659,8673.883333,2023-08-23,4,234
2023-08-23 10:00:00,18.23,707.6,2.8,1.195,11013.14333,2023-08-23,4,234
2023-08-23 11:00:00,20.19,803.92,3.9,1.193,15040.82667,2023-08-23,4,234
2023-08-23 12:00:00,21.18,682.82,2.4,1.204,17246.59333,2023-08-23,4,234
2023-08-23 13:00:00,25.88,853.52,7.2,1.199,17134.25667,2023-08-23,4,234
2023-08-23 14:00:00,20.86,643.14,4.5,1.194,13653.27,2023-08-23,4,234
2023-08-23 15:00:00,22.72,707.6,6.4,0.653,12588.67667,2023-08-23,4,234
2023-08-23 16:00:00,27.17,570.15,5.1,0.654,10904.74667,2023-08-23,4,234
2023-08-23 17:00:00,25.17,399.57,4.9,0.657,9001.453333,2023-08-23,4,234
2023-08-23 18:00:00,23.0,205.76,5.9,1.197,5680.26,2023-08-23,4,234
2023-08-23 19:00:00,22.28,0.0,3.2,1.192,8266.39,2023-08-23,4,234
2023-08-23 20:00:00,19.6,0.0,3.2,1.192,9068.17,2023-08-23,4,234
2023-08-23 21:00:00,19.75,0.0,2.1,0.659,8588.81,2023-08-23,4,234
2023-08-23 22:00:00,13.02,0.0,2.8,0.646,5705.81,2023-08-23,4,234
2023-08-23 23:00:00,12.71,0.0,8.8,0.297,6249.45,2023-08-23,4,234
2023-08-24 00:00:00,15.67,0.0,7.4,0.296,5477.576667,2023-08-24,1,235
2023-08-24 01:00:00,13.04,0.0,5.3,0.292,6049.46,2023-08-24,1,235
2023-08-24 02:00:00,11.78,0.0,4.4,0.306,6206.793333,2023-08-24,1,235
2023-08-24 03:00:00,12.94,0.0,4.7,0.294,7865.67,2023-08-24,1,235
2023-08-24 04:00:00,13.75,0.0,5.1,0.302,8976.653333,2023-08-24,1,235
2023-08-24 05:00:00,15.28,0.0,3.4,0.31,8744.853333,2023-08-24,1,235
2023-08-24 06:00:00,12.81,0.0,3.2,0.306,6027.776667,2023-08-24,1,235
2023-08-24 07:00:00,16.27,206.86,4.7,0.65,5888.46,2023-08-24,1,235
2023-08-24 08:00:00,18.43,401.7,4.2,0.652,5975.976667,2023-08-24,1,235
2023-08-24 09:00:00,17.68,573.19,4.5,0.658,8478.54,2023-08-24,1,235
2023-08-24 10:00:00,21.29,142.27,4.2,1.205,11016.42667,2023-08-24,1,235
2023-08-24 11:00:00,22.74,808.21,3.6,1.191,15199.87333,2023-08-24,1,235
2023-08-24 12:00:00,19.75,858.08,1.2,1.194,17515.49,2023-08-24,1,235
2023-08-24 13:00:00,25.1,858.08,4.6,1.199,17060.27,2023-08-24,1,235
2023-08-24 14:00:00,25.51,808.21,9.0,1.207,13967.13667,2023-08-24,1,235
